trade_id,timestamp,symbol,quantity,price,buyer_id,seller_id,trade_status
TRD005659,2024-01-15T17:44:56.000Z,BAC,6787,273.09,BUY22,SEL47,EXECUTED
TRD005660,1/15/2024 10:48:5,MSFT,260,434.13,BUY19,SEL6,EXECUTED
TRD005661,2024-01-15T19:42:28.000Z,NVDA,1401,306.54,BUY26,SEL10,EXECUTED
TRD005662,2024-01-15T16:40:11.000Z,BAC,8146,241.45,BUY14,SEL26,EXECUTED
TRD005663,2024-01-15T14:47:24.000Z,BAC,6771,107.05,BUY32,SEL36,EXECUTED
TRD005663,2024-01-15T14:47:24.000Z,BAC,6771,107.05,BUY32,SEL36,EXECUTED
TRD005664,2024-01-15T16:30:07.000Z,BAC,2911,507.17,BUY48,SEL2,EXECUTED
TRD005665,1705340703,MSFT,6298,527.96,BUY7,SEL7,EXECUTED
TRD005665,1705340703,MSFT,6298,527.96,BUY7,SEL7,EXECUTED
TRD005666,1705339694,BAC,2851,330.71999998999996,BUY29,SEL16,EXECUTED
TRD005667,2024-01-15T18:52:07.000Z,JPM,2205,120.43,BUY43,SEL21,EXECUTED
TRD005668,1/15/2024 9:21:46,AMZN,690,177.16999999,BUY27,SEL9,EXECUTED
TRD005669,2024-01-15T14:25:58.000Z,TSLA,3353,,BUY27,SEL46,CANCELLED
TRD005670,1/15/2024 13:0:49,INVALID_SYM,6599,289.29,BUY16,SEL45,EXECUTED
TRD005671,2024-01-15T17:02:28.000Z,GOOGL,7865,448.84999998999996,BUY8,SEL44,EXECUTED
TRD005672,1705327991,AAPL,5220,207.06,BUY34,SEL30,EXECUTED
TRD005672,1705327991,AAPL,5220,207.06,BUY34,SEL30,EXECUTED
TRD005673,2024-01-15T18:25:46.000Z,GOOGL,537,141.59,BUY48,SEL5,CANCELLED
TRD005673,2024-01-15T18:25:46.000Z,GOOGL,537,141.59,BUY48,SEL5,CANCELLED
TRD005674,2024-01-15T20:47:54.000Z,BAC,4478,207.87,BUY45,SEL20,CANCELLED
TRD005675,2024-01-15T16:05:02.000Z,MSFT,4290,318.66,BUY29,SEL14,EXECUTED
TRD005675,2024-01-15T16:05:02.000Z,MSFT,4290,318.66,BUY29,SEL14,EXECUTED
TRD005676,2024-01-15T15:32:24.000Z,MSFT,7096,489.00,BUY46,SEL17,EXECUTED
TRD005677,2024-01-15T15:26:44.000Z,AAPL,1313,344.26,BUY37,SEL16,EXECUTED
TRD005678,1705336212,AAPL,8896,212.27,BUY21,SEL18,EXECUTED
TRD005679,1/15/2024 14:50:42,AMZN,9021,187.19,BUY16,SEL44,EXECUTED
TRD005679,1/15/2024 14:50:42,AMZN,9021,187.19,BUY16,SEL44,EXECUTED
TRD005680,2024-01-15T14:19:02.000Z,META,5836,140.71,BUY48,SEL36,EXECUTED
TRD005681,2024-01-15T18:24:27.000Z,MSFT,8159,104.68,BUY9,SEL8,EXECUTED
TRD005682,2024-01-15T18:30:42.000Z,TSLA,9661,168.63,BUY37,SEL15,EXECUTED
TRD005683,2024-01-15T18:05:05.000Z,INVALID_SYM,413,254.86,BUY20,SEL9,EXECUTED
TRD005684,2024-01-15T18:21:05.000Z,INVALID_SYM,6611,372.54,BUY31,SEL18,EXECUTED
TRD005685,1705328954,NVDA,7670,244.39,BUY26,SEL49,EXECUTED
TRD005686,1/15/2024 9:10:38,BAC,1016,491.37,BUY2,SEL6,EXECUTED
TRD005687,2024-01-15T20:00:11.000Z,NVDA,151,348.25,BUY24,SEL49,EXECUTED
TRD005688,1705342637,MSFT,6009,454.47,BUY11,SEL31,EXECUTED
TRD005689,1705333030,INVALID_SYM,3259,535.28,BUY1,SEL43,EXECUTED
TRD005690,2024-01-15T17:08:40.000Z,JPM,4235,227.34,BUY3,SEL22,EXECUTED
TRD005691,2024-01-15T17:03:13.000Z,MSFT,2525,502.86,BUY30,SEL38,EXECUTED
TRD005692,2024-01-15T15:35:06.000Z,JPM,7438,146.48,BUY46,SEL34,EXECUTED
TRD005693,2024-01-15T15:36:04.000Z,AMZN,6182,315.81,BUY48,SEL25,CANCELLED
TRD005694,2024-01-15T19:46:10.000Z,AAPL,181,106.76,BUY50,SEL38,CANCELLED
TRD005695,1705341062,MSFT,2421,380.92,BUY6,SEL41,CANCELLED
TRD005696,2024-01-15T14:06:43.000Z,INVALID_SYM,5068,409.50,BUY26,SEL47,EXECUTED
TRD005697,2024-01-15T17:09:12.000Z,INVALID_SYM,7366,478.54,BUY45,SEL34,EXECUTED
TRD005698,2024-01-15T19:38:42.000Z,MSFT,3467,321.26,BUY29,SEL40,EXECUTED
TRD005699,2024-01-15T20:35:30.000Z,META,4408,156.18,BUY30,SEL5,EXECUTED
TRD005699,2024-01-15T20:35:30.000Z,META,4408,156.18,BUY30,SEL5,EXECUTED
TRD005700,2024-01-15T18:17:59.000Z,AMZN,1001,282.26,BUY18,SEL34,EXECUTED
TRD005701,1/15/2024 11:53:46,GOOGL,9033,412.66,BUY33,SEL47,EXECUTED
TRD005702,2024-01-15T16:39:48.000Z,MSFT,5170,309.51,BUY38,SEL30,EXECUTED
TRD005703,2024-01-15T19:38:43.000Z,INVALID_SYM,3098,448.34,BUY26,SEL30,EXECUTED
TRD005704,2024-01-15T17:59:24.000Z,INVALID_SYM,2068,197.69,BUY42,SEL47,EXECUTED
TRD005705,1/15/2024 14:19:12,GOOGL,3144,266.03,BUY42,SEL10,EXECUTED
TRD005705,1/15/2024 14:19:12,GOOGL,3144,266.03,BUY42,SEL10,EXECUTED
TRD005706,2024-01-15T18:13:46.000Z,GOOGL,9130,141.42,BUY45,SEL47,EXECUTED
TRD005707,2024-01-15T16:56:23.000Z,TSLA,6632,418.51,BUY40,SEL49,EXECUTED
TRD005708,2024-01-15T19:32:11.000Z,AMZN,2292,131.53,BUY27,SEL11,CANCELLED
TRD005709,2024-01-15T15:41:54.000Z,INVALID_SYM,8482,449.31,BUY38,SEL3,CANCELLED
TRD005709,2024-01-15T15:41:54.000Z,INVALID_SYM,8482,449.31,BUY38,SEL3,CANCELLED
TRD005710,1705344508,TSLA,9502,349.97,BUY32,SEL49,CANCELLED
TRD005711,2024-01-15T20:45:13.000Z,NVDA,8835,235.36,BUY42,SEL8,CANCELLED
TRD005712,2024-01-15T18:10:19.000Z,AAPL,7455,64.54,BUY26,SEL6,EXECUTED
TRD005713,2024-01-15T20:28:18.000Z,NVDA,5138,447.04999999,BUY1,SEL10,EXECUTED
TRD005714,2024-01-15T16:33:10.000Z,AAPL,2357,313.60,BUY45,SEL39,CANCELLED
TRD005715,2024-01-15T14:45:24.000Z,GOOGL,7242,261.03999998999996,BUY47,SEL32,EXECUTED
TRD005715,2024-01-15T14:45:24.000Z,GOOGL,7242,261.03999998999996,BUY47,SEL32,EXECUTED
TRD005716,1705348472,META,4010,444.57,BUY33,SEL3,EXECUTED
TRD005717,1705347520,JPM,3461,,BUY35,SEL43,EXECUTED
TRD005718,2024-01-15T17:32:10.000Z,JPM,8652,513.78,BUY17,SEL24,EXECUTED
TRD005719,2024-01-15T16:43:06.000Z,JPM,8500,536.14999999,BUY34,SEL20,CANCELLED
TRD005720,2024-01-15T14:19:22.000Z,TSLA,3826,235.56,BUY4,SEL15,EXECUTED
TRD005721,1705348018,MSFT,759,179.25,BUY10,SEL16,EXECUTED
TRD005722,1705351610,AMZN,4057,337.66,BUY1,SEL20,EXECUTED
TRD005723,2024-01-15T15:02:06.000Z,MSFT,5068,359.58,BUY47,SEL36,EXECUTED
TRD005723,2024-01-15T15:02:06.000Z,MSFT,5068,359.58,BUY47,SEL36,EXECUTED
TRD005724,2024-01-15T20:24:20.000Z,INVALID_SYM,2919,372.13,BUY9,SEL13,EXECUTED
TRD005725,2024-01-15T16:23:57.000Z,INVALID_SYM,249,254.54999999,BUY46,SEL32,EXECUTED
TRD005725,2024-01-15T16:23:57.000Z,INVALID_SYM,249,254.54999999,BUY46,SEL32,EXECUTED
TRD005726,1705342451,AMZN,4224,397.78,BUY45,SEL21,EXECUTED
TRD005727,1705332790,MSFT,2875,382.84999998999996,BUY31,SEL18,CANCELLED
TRD005727,1705332790,MSFT,2875,382.84999998999996,BUY31,SEL18,CANCELLED
TRD005728,1705340052,META,7204,425.10,BUY34,SEL47,EXECUTED
TRD005729,2024-01-15T17:24:55.000Z,INVALID_SYM,7384,298.16,BUY30,SEL34,CANCELLED
TRD005730,2024-01-15T19:37:04.000Z,GOOGL,3765,505.40,BUY27,SEL23,CANCELLED
TRD005731,1/15/2024 10:1:45,META,6569,278.65,BUY1,SEL27,EXECUTED
TRD005732,1/15/2024 9:55:54,NVDA,3612,280.65,BUY11,SEL13,EXECUTED
TRD005733,1705334504,JPM,8607,134.37,BUY38,SEL14,EXECUTED
TRD005734,2024-01-15T15:37:59.000Z,META,9928,325.91999999,BUY9,SEL11,EXECUTED
TRD005735,2024-01-15T17:22:59.000Z,MSFT,2433,102.37,BUY19,SEL24,EXECUTED
TRD005736,1/15/2024 9:14:2,META,5909,419.56,BUY25,SEL50,EXECUTED
TRD005737,1/15/2024 14:1:19,TSLA,2533,387.57,BUY28,SEL6,EXECUTED
TRD005738,1705335502,NVDA,9252,446.83,BUY37,SEL28,EXECUTED
TRD005739,2024-01-15T15:30:37.000Z,AAPL,9099,533.05,BUY25,SEL7,EXECUTED
TRD005740,2024-01-15T17:46:24.000Z,AMZN,9940,429.46,BUY42,SEL16,EXECUTED
TRD005741,2024-01-15T15:20:55.000Z,MSFT,2873,331.97,BUY28,SEL25,EXECUTED
TRD005742,2024-01-15T17:11:51.000Z,META,4933,152.96,BUY33,SEL22,CANCELLED
TRD005743,2024-01-15T16:36:34.000Z,BAC,6996,525.07,BUY34,SEL14,EXECUTED
TRD005744,2024-01-15T15:01:19.000Z,META,8201,523.08,BUY22,SEL28,EXECUTED
TRD005745,1/15/2024 11:30:31,INVALID_SYM,6413,,BUY26,SEL20,EXECUTED
TRD005746,2024-01-15T18:17:40.000Z,BAC,4458,150.41,BUY46,SEL1,CANCELLED
TRD005747,2024-01-15T14:51:10.000Z,BAC,6902,411.01,BUY2,SEL14,CANCELLED
TRD005747,2024-01-15T14:51:10.000Z,BAC,6902,411.01,BUY2,SEL14,CANCELLED
TRD005748,2024-01-15T15:49:31.000Z,INVALID_SYM,1481,51.85,BUY9,SEL16,CANCELLED
TRD005749,1/15/2024 12:5:42,AAPL,842,296.04,BUY6,SEL48,EXECUTED
TRD005750,2024-01-15T14:00:20.000Z,AAPL,107,,BUY44,SEL39,EXECUTED
TRD005750,2024-01-15T14:00:20.000Z,AAPL,107,,BUY44,SEL39,EXECUTED
TRD005751,2024-01-15T15:23:26.000Z,GOOGL,5646,352.30,BUY27,SEL7,EXECUTED
TRD005752,1/15/2024 14:37:36,MSFT,5905,104.76,BUY2,SEL40,EXECUTED
TRD005753,1/15/2024 11:27:58,TSLA,7373,371.45,BUY43,SEL13,EXECUTED
TRD005754,2024-01-15T20:02:03.000Z,AMZN,3125,520.01,BUY8,SEL3,EXECUTED
TRD005755,1/15/2024 15:51:20,JPM,531,246.96,BUY36,SEL13,CANCELLED
TRD005756,1/15/2024 12:4:6,TSLA,4408,112.35,BUY17,SEL19,CANCELLED
TRD005757,2024-01-15T15:21:28.000Z,BAC,582,364.76999999,BUY11,SEL40,EXECUTED
TRD005758,2024-01-15T15:46:19.000Z,GOOGL,6694,,BUY29,SEL13,EXECUTED
TRD005759,2024-01-15T15:50:40.000Z,GOOGL,1230,189.22,BUY11,SEL2,EXECUTED
TRD005760,2024-01-15T19:30:48.000Z,INVALID_SYM,7274,58.91,BUY13,SEL32,EXECUTED
TRD005760,2024-01-15T19:30:48.000Z,INVALID_SYM,7274,58.91,BUY13,SEL32,EXECUTED
TRD005761,2024-01-15T16:10:05.000Z,GOOGL,2116,275.26999999,BUY43,SEL1,EXECUTED
TRD005762,2024-01-15T20:07:04.000Z,MSFT,5913,379.82,BUY39,SEL32,EXECUTED
TRD005763,1/15/2024 14:58:23,AMZN,360,446.56,BUY29,SEL12,CANCELLED
TRD005764,2024-01-15T19:36:05.000Z,INVALID_SYM,3529,417.18,BUY50,SEL19,EXECUTED
TRD005765,2024-01-15T20:20:24.000Z,JPM,9637,548.46,BUY42,SEL1,EXECUTED
TRD005765,2024-01-15T20:20:24.000Z,JPM,9637,548.46,BUY42,SEL1,EXECUTED
TRD005766,2024-01-15T16:19:23.000Z,NVDA,951,260.12,BUY41,SEL7,CANCELLED
TRD005767,2024-01-15T15:26:46.000Z,INVALID_SYM,6823,224.08,BUY36,SEL20,EXECUTED
TRD005767,2024-01-15T15:26:46.000Z,INVALID_SYM,6823,224.08,BUY36,SEL20,EXECUTED
TRD005768,1/15/2024 14:32:57,JPM,9893,441.89,BUY31,SEL33,EXECUTED
TRD005769,1/15/2024 15:33:54,NVDA,2806,355.50,BUY42,SEL12,EXECUTED
TRD005770,2024-01-15T20:54:02.000Z,JPM,2275,119.42,BUY21,SEL46,EXECUTED
TRD005771,1705328257,NVDA,3951,377.30,BUY10,SEL34,EXECUTED
TRD005771,1705328257,NVDA,3951,377.30,BUY10,SEL34,EXECUTED
TRD005772,2024-01-15T17:29:37.000Z,JPM,565,457.24,BUY12,SEL40,CANCELLED
TRD005773,2024-01-15T18:58:50.000Z,AAPL,5201,69.37,BUY19,SEL14,EXECUTED
TRD005774,1705329384,TSLA,5642,67.65,BUY36,SEL4,EXECUTED
TRD005775,1/15/2024 13:1:40,GOOGL,5128,394.63,BUY24,SEL16,EXECUTED
TRD005776,2024-01-15T20:08:47.000Z,TSLA,4924,368.11,BUY9,SEL7,EXECUTED
TRD005777,2024-01-15T19:24:41.000Z,BAC,5043,449.53,BUY27,SEL41,EXECUTED
TRD005777,2024-01-15T19:24:41.000Z,BAC,5043,449.53,BUY27,SEL41,EXECUTED
TRD005778,2024-01-15T19:40:33.000Z,GOOGL,8714,348.35,BUY27,SEL30,CANCELLED
TRD005778,2024-01-15T19:40:33.000Z,GOOGL,8714,348.35,BUY27,SEL30,CANCELLED
TRD005779,2024-01-15T17:44:10.000Z,NVDA,8373,497.92,BUY36,SEL5,CANCELLED
TRD005780,1705331648,TSLA,2982,531.03,BUY22,SEL18,EXECUTED
TRD005781,1705349350,GOOGL,9460,161.24,BUY24,SEL37,EXECUTED
TRD005782,2024-01-15T18:00:48.000Z,TSLA,6300,197.91,BUY39,SEL19,EXECUTED
TRD005783,1705330405,NVDA,4095,362.24,BUY19,SEL49,EXECUTED
TRD005784,2024-01-15T19:35:04.000Z,MSFT,4382,308.27,BUY4,SEL21,EXECUTED
TRD005785,2024-01-15T15:07:47.000Z,AMZN,2883,183.75,BUY42,SEL40,EXECUTED
TRD005786,1/15/2024 14:39:14,NVDA,5766,58.81,BUY40,SEL19,EXECUTED
TRD005787,2024-01-15T17:07:02.000Z,NVDA,6694,220.39,BUY50,SEL16,EXECUTED
TRD005788,1/15/2024 11:11:29,TSLA,4578,313.70,BUY2,SEL44,CANCELLED
TRD005788,1/15/2024 11:11:29,TSLA,4578,313.70,BUY2,SEL44,CANCELLED
TRD005789,2024-01-15T17:24:59.000Z,BAC,495,192.21,BUY30,SEL29,EXECUTED
TRD005790,2024-01-15T14:38:45.000Z,AAPL,4367,467.50,BUY25,SEL8,CANCELLED
TRD005791,2024-01-15T19:33:57.000Z,JPM,358,506.51,BUY43,SEL8,EXECUTED
TRD005792,2024-01-15T16:09:49.000Z,NVDA,7142,536.09999999,BUY39,SEL21,EXECUTED
TRD005793,1705336023,TSLA,1316,457.61,BUY28,SEL29,EXECUTED
TRD005794,1/15/2024 10:10:8,TSLA,9461,58.07,BUY37,SEL46,EXECUTED
TRD005795,2024-01-15T19:39:16.000Z,GOOGL,1666,384.94,BUY40,SEL28,CANCELLED
TRD005795,2024-01-15T19:39:16.000Z,GOOGL,1666,384.94,BUY40,SEL28,CANCELLED
TRD005796,1/15/2024 11:54:24,INVALID_SYM,3671,64.45999999,BUY47,SEL6,EXECUTED
TRD005797,1705345232,INVALID_SYM,,53.75,BUY14,SEL14,EXECUTED
TRD005798,2024-01-15T16:00:53.000Z,TSLA,2793,401.92,BUY17,SEL38,CANCELLED
TRD005799,1/15/2024 14:25:55,GOOGL,3116,463.87,BUY28,SEL43,EXECUTED
TRD005800,1705334445,MSFT,8003,150.98,BUY49,SEL29,EXECUTED
TRD005801,1705346215,META,302,86.44,BUY50,SEL11,EXECUTED
TRD005801,1705346215,META,302,86.44,BUY50,SEL11,EXECUTED
TRD005802,2024-01-15T18:52:25.000Z,NVDA,6579,294.45999999,BUY45,SEL24,EXECUTED
TRD005803,2024-01-15T18:33:52.000Z,MSFT,7492,540.34999999,BUY13,SEL42,EXECUTED
TRD005804,2024-01-15T19:59:49.000Z,AAPL,4375,87.13,BUY24,SEL32,EXECUTED
TRD005805,2024-01-15T14:00:47.000Z,TSLA,9976,184.09,BUY9,SEL14,CANCELLED
TRD005805,2024-01-15T14:00:47.000Z,TSLA,9976,184.09,BUY9,SEL14,CANCELLED
TRD005806,1/15/2024 11:36:35,BAC,4894,180.24,BUY42,SEL44,EXECUTED
TRD005807,2024-01-15T19:15:36.000Z,AMZN,8328,538.15,BUY23,SEL5,EXECUTED
TRD005808,2024-01-15T18:27:34.000Z,JPM,7054,179.61,BUY19,SEL27,EXECUTED
TRD005809,1/15/2024 10:6:31,GOOGL,2847,181.24,BUY18,SEL13,CANCELLED
TRD005809,1/15/2024 10:6:31,GOOGL,2847,181.24,BUY18,SEL13,CANCELLED
TRD005810,2024-01-15T15:29:14.000Z,BAC,2551,368.60,BUY2,SEL48,EXECUTED
TRD005811,1705341904,AMZN,5550,323.50,BUY14,SEL37,EXECUTED
TRD005812,2024-01-15T19:52:19.000Z,META,4167,302.40,BUY5,SEL22,EXECUTED
TRD005813,2024-01-15T14:15:51.000Z,AMZN,2433,192.92,BUY33,SEL27,EXECUTED
TRD005814,1/15/2024 15:57:56,INVALID_SYM,348,72.95,BUY45,SEL24,EXECUTED
TRD005815,2024-01-15T18:12:04.000Z,MSFT,6043,297.08,BUY42,SEL16,EXECUTED
TRD005815,2024-01-15T18:12:04.000Z,MSFT,6043,297.08,BUY42,SEL16,EXECUTED
TRD005816,2024-01-15T14:52:54.000Z,META,2903,514.49,BUY42,SEL33,EXECUTED
TRD005817,1705344497,BAC,9351,66.66,BUY4,SEL6,EXECUTED
TRD005818,2024-01-15T16:07:10.000Z,AAPL,4229,430.15,BUY43,SEL45,EXECUTED
TRD005819,2024-01-15T19:12:23.000Z,JPM,9450,434.28,BUY31,SEL14,EXECUTED
TRD005820,2024-01-15T17:59:30.000Z,GOOGL,5636,238.86,BUY41,SEL11,EXECUTED
TRD005821,1/15/2024 11:59:24,INVALID_SYM,6270,373.07,BUY24,SEL45,CANCELLED
TRD005822,1/15/2024 11:0:33,GOOGL,3352,,BUY22,SEL7,EXECUTED
TRD005823,2024-01-15T20:10:03.000Z,AMZN,7323,81.18999999,BUY49,SEL38,EXECUTED
TRD005824,1705335243,MSFT,1798,466.86,BUY8,SEL13,CANCELLED
TRD005825,2024-01-15T15:15:21.000Z,TSLA,3065,337.95,BUY43,SEL42,EXECUTED
TRD005826,2024-01-15T14:33:26.000Z,AAPL,5605,502.35,BUY5,SEL27,EXECUTED
TRD005827,2024-01-15T17:45:34.000Z,INVALID_SYM,6792,473.91,BUY2,SEL37,EXECUTED
TRD005828,2024-01-15T14:53:12.000Z,GOOGL,1281,205.24,BUY50,SEL28,CANCELLED
TRD005829,1705330583,AAPL,4334,532.23999999,BUY8,SEL7,EXECUTED
TRD005830,1/15/2024 11:48:10,MSFT,8183,55.73,BUY21,SEL18,EXECUTED
TRD005831,2024-01-15T19:51:12.000Z,GOOGL,3079,280.57,BUY24,SEL10,CANCELLED
TRD005832,1/15/2024 9:55:22,TSLA,4268,487.87,BUY43,SEL20,EXECUTED
TRD005833,2024-01-15T18:54:51.000Z,MSFT,2720,96.26,BUY22,SEL14,EXECUTED
TRD005834,2024-01-15T19:42:10.000Z,AMZN,9761,175.10999999,BUY11,SEL36,CANCELLED
TRD005835,1/15/2024 11:41:15,INVALID_SYM,5583,379.43,BUY22,SEL27,CANCELLED
TRD005835,1/15/2024 11:41:15,INVALID_SYM,5583,379.43,BUY22,SEL27,CANCELLED
TRD005836,1705336675,META,9848,546.00,BUY42,SEL30,CANCELLED
TRD005837,2024-01-15T20:40:07.000Z,BAC,4439,250.52,BUY15,SEL7,EXECUTED
TRD005838,2024-01-15T19:27:55.000Z,GOOGL,6287,468.70,BUY43,SEL3,EXECUTED
TRD005839,2024-01-15T19:44:11.000Z,AAPL,3464,71.65,BUY11,SEL43,EXECUTED
TRD005840,2024-01-15T20:51:40.000Z,INVALID_SYM,3407,84.00,BUY48,SEL19,CANCELLED
TRD005841,2024-01-15T16:56:30.000Z,NVDA,3645,361.02,BUY30,SEL7,CANCELLED
TRD005842,2024-01-15T14:10:59.000Z,GOOGL,6175,484.90,BUY23,SEL34,EXECUTED
TRD005843,2024-01-15T17:15:28.000Z,AMZN,9780,358.32,BUY21,SEL3,EXECUTED
TRD005843,2024-01-15T17:15:28.000Z,AMZN,9780,358.32,BUY21,SEL3,EXECUTED
TRD005844,2024-01-15T18:24:40.000Z,INVALID_SYM,652,379.56,BUY27,SEL39,CANCELLED
TRD005845,2024-01-15T17:02:47.000Z,JPM,7326,467.60,BUY2,SEL7,CANCELLED
TRD005846,2024-01-15T17:09:22.000Z,META,5347,233.89,BUY2,SEL44,CANCELLED
TRD005847,1/15/2024 11:5:19,GOOGL,2553,144.80,BUY48,SEL40,CANCELLED
TRD005847,1/15/2024 11:5:19,GOOGL,2553,144.80,BUY48,SEL40,CANCELLED
TRD005848,2024-01-15T15:09:42.000Z,AMZN,8600,99.12,BUY23,SEL17,EXECUTED
TRD005849,1705352188,INVALID_SYM,822,380.47,BUY33,SEL5,EXECUTED
TRD005850,1705336242,GOOGL,6792,276.80,BUY46,SEL15,EXECUTED
TRD005851,2024-01-15T19:36:02.000Z,BAC,9751,175.97,BUY23,SEL42,EXECUTED
TRD005852,2024-01-15T15:39:42.000Z,BAC,9296,479.82,BUY23,SEL49,CANCELLED
TRD005853,2024-01-15T14:39:41.000Z,NVDA,6290,59.23,BUY42,SEL37,EXECUTED
TRD005854,2024-01-15T14:16:46.000Z,INVALID_SYM,2139,241.66,BUY41,SEL50,EXECUTED
TRD005855,2024-01-15T16:19:00.000Z,GOOGL,2689,424.99,BUY50,SEL6,EXECUTED
TRD005856,2024-01-15T16:22:09.000Z,BAC,6092,203.23,BUY40,SEL11,EXECUTED
TRD005857,2024-01-15T19:34:45.000Z,AAPL,8988,130.59,BUY10,SEL49,EXECUTED
TRD005858,2024-01-15T18:48:16.000Z,META,7009,482.90,BUY45,SEL23,EXECUTED
TRD005859,1/15/2024 11:57:1,NVDA,6339,288.20,BUY6,SEL18,CANCELLED
TRD005860,1705340299,INVALID_SYM,9468,320.32,BUY11,SEL23,EXECUTED
TRD005861,2024-01-15T18:20:05.000Z,MSFT,9059,237.71,BUY9,SEL48,CANCELLED
TRD005862,1705344372,JPM,8977,161.97,BUY1,SEL48,EXECUTED
TRD005863,2024-01-15T20:55:35.000Z,META,704,197.42,BUY47,SEL10,EXECUTED
TRD005864,2024-01-15T16:34:45.000Z,INVALID_SYM,3170,285.18,BUY24,SEL40,CANCELLED
TRD005865,2024-01-15T15:02:26.000Z,TSLA,5114,296.54999999,BUY45,SEL24,EXECUTED
TRD005866,2024-01-15T18:39:30.000Z,AAPL,3449,437.99,BUY34,SEL8,CANCELLED
TRD005867,2024-01-15T19:21:19.000Z,JPM,2839,537.88,BUY7,SEL43,EXECUTED
TRD005868,2024-01-15T20:30:28.000Z,AAPL,9440,433.15,BUY43,SEL16,EXECUTED
TRD005869,1705350174,JPM,2697,526.99,BUY7,SEL24,EXECUTED
TRD005870,1/15/2024 11:2:15,MSFT,5900,343.78,BUY25,SEL18,EXECUTED
TRD005870,1/15/2024 11:2:15,MSFT,5900,343.78,BUY25,SEL18,EXECUTED
TRD005871,2024-01-15T20:41:43.000Z,MSFT,4282,472.11,BUY37,SEL8,EXECUTED
TRD005872,1705327486,MSFT,4154,241.12,BUY48,SEL4,EXECUTED
TRD005873,2024-01-15T16:11:40.000Z,JPM,3814,258.91,BUY9,SEL34,CANCELLED
TRD005874,1/15/2024 15:14:29,INVALID_SYM,9470,199.89,BUY3,SEL7,CANCELLED
TRD005875,2024-01-15T18:39:27.000Z,INVALID_SYM,9448,194.68,BUY6,SEL10,EXECUTED
TRD005875,2024-01-15T18:39:27.000Z,INVALID_SYM,9448,194.68,BUY6,SEL10,EXECUTED
TRD005876,1/15/2024 12:6:58,INVALID_SYM,5700,303.34,BUY46,SEL49,EXECUTED
TRD005877,2024-01-15T18:02:51.000Z,GOOGL,6339,206.06,BUY41,SEL34,EXECUTED
TRD005878,1/15/2024 12:25:41,AMZN,6904,372.36999999,BUY25,SEL4,CANCELLED
TRD005879,2024-01-15T14:46:27.000Z,AMZN,7134,480.04,BUY14,SEL46,EXECUTED
TRD005880,1705329819,AMZN,4528,221.17,BUY18,SEL14,EXECUTED
TRD005881,2024-01-15T20:26:32.000Z,TSLA,3632,322.16,BUY46,SEL15,EXECUTED
TRD005882,2024-01-15T14:16:53.000Z,JPM,5614,201.89,BUY41,SEL17,EXECUTED
TRD005883,1/15/2024 14:1:51,TSLA,4818,81.46,BUY2,SEL20,EXECUTED
TRD005884,1/15/2024 15:33:59,GOOGL,5144,456.48,BUY44,SEL17,EXECUTED
TRD005884,1/15/2024 15:33:59,GOOGL,5144,456.48,BUY44,SEL17,EXECUTED
TRD005885,2024-01-15T15:25:48.000Z,JPM,4662,447.88,BUY22,SEL38,EXECUTED
TRD005886,2024-01-15T17:29:00.000Z,AMZN,4105,335.55,BUY6,SEL20,EXECUTED
TRD005887,1705343970,AAPL,5769,514.54,BUY37,SEL28,EXECUTED
TRD005888,1705334067,JPM,8924,344.57,BUY48,SEL22,EXECUTED
TRD005889,1/15/2024 14:36:32,BAC,2619,388.73,BUY20,SEL4,EXECUTED
TRD005890,1/15/2024 11:22:33,BAC,4985,434.87,BUY49,SEL26,EXECUTED
TRD005891,2024-01-15T18:52:02.000Z,INVALID_SYM,6462,108.83,BUY46,SEL24,EXECUTED
TRD005892,1705343647,GOOGL,674,440.59,BUY35,SEL26,EXECUTED
TRD005893,2024-01-15T19:25:50.000Z,BAC,2053,540.18,BUY29,SEL6,EXECUTED
TRD005894,1/15/2024 11:40:47,MSFT,1887,314.42999999,BUY9,SEL45,CANCELLED
TRD005895,2024-01-15T19:30:57.000Z,AMZN,1828,230.87,BUY31,SEL40,EXECUTED
TRD005896,1705341360,MSFT,3258,457.01,BUY23,SEL18,EXECUTED
TRD005897,1/15/2024 9:50:25,META,2255,189.97,BUY26,SEL2,EXECUTED
TRD005898,2024-01-15T17:24:45.000Z,META,2226,447.79,BUY26,SEL1,CANCELLED
TRD005899,2024-01-15T19:53:58.000Z,TSLA,7797,418.44,BUY40,SEL26,EXECUTED
TRD005900,1705341965,BAC,9796,362.46,BUY6,SEL2,EXECUTED
TRD005901,1705335924,MSFT,1795,520.96,BUY38,SEL7,EXECUTED
TRD005902,1/15/2024 9:17:58,AMZN,2884,,BUY9,SEL34,EXECUTED
TRD005903,1705334290,META,7863,170.05,BUY34,SEL35,CANCELLED
TRD005904,1/15/2024 14:12:38,NVDA,496,52.22,BUY19,SEL30,CANCELLED
TRD005905,1/15/2024 15:26:43,INVALID_SYM,4396,409.49,BUY26,SEL14,EXECUTED
TRD005906,1/15/2024 10:59:51,META,7775,133.47,BUY18,SEL17,EXECUTED
TRD005907,2024-01-15T15:19:37.000Z,AMZN,8565,536.99,BUY20,SEL15,EXECUTED
TRD005908,1705336035,TSLA,8128,111.25,BUY26,SEL25,CANCELLED
